An earthquake in the Earth's crust under the ocean releases sound waves. Which statement accurately describes how the sound waves spread?,They spread in all directions away from their source.,They remain trapped near the source by water pressure.,They travel mostly horizontally along the ocean floor.,They travel mostly upward toward the surface of the water.,A
Mitochondria are cell organelles that play a large role in energy processes within the body. Which cells are most likely to have a greater amount of mitochondria?,skin,bone,blood,muscle,D
A generator converts mechanical energy to electrical energy by using a conducting metal loop turning in a,magnetic field.,gravitational field.,steel sphere.,copper sphere.,A
Which will most likely cause a decrease in predator populations?,an increase in prey populations,a decrease in prey populations,a decrease in decomposers,an increase in producers,B
Amanda is learning about different adaptations of animals. Which is an example of a behavioral adaptation?,webbed feet on a duck,migration of songbirds,sharp eyesight of an eagle,camouflaged colors on a frog,B
How is the theory of plate tectonics different from a hypothesis regarding a certain aspect of plate movement?,The theory addresses an Earth-science topic.,The theory may change if new evidence emerges.,The theory explains a number of related observations.,The theory can be evaluated by a single-variable experiment.,C
An example of a learned behavior is,driving a car,having blue eyes,shivering in the cold,breathing air,A
"Compared to Earth, the Moon is",drier.,larger.,heavier.,brighter.,A
A ball is tossed up in the air and it comes back down. The ball comes back down because of,gravity,friction,erosion,magnetism,A
Which tool would best help a person observe the parts of a plant cell?,hand lens,telescope,binoculars,microscope,D
Most types of cacti survive the dry conditions of a desert because they hold water in their stems. This is an example of,a niche.,a species.,an adaptation.,an ecosystem.,C
"A certain disease of the spinal cord can be passed on from a dog to its offspring. This disease can result in the dog's muscles becoming weak, leading to paralysis. This is an example of",an infectious disease.,a respiratory disease.,an inherited disease.,an environmental disease.,C
"If a neutral atom loses an electron, what is formed?",A gas,An ion,An acid,A molecule,B
Which is an example of a single-celled organism?,amoeba,insect,fish,worm,A
"Brittany pedaled her bicycle quickly on a level surface. When she stopped pedaling and coasted, the bicycle slowed and came to a stop. What happened to the energy of the moving bicycle as it coasted to a stop?",It was transferred to heat due to friction.,It was reabsorbed into Brittany's muscles.,It was stored in the bicycle wheels as potential energy.,It was transferred to the air in the form of visible light.,A
Which event would most likely result in more food for organisms that are scavengers?,Fish die and sink to the bottom of a pond.,Trees take up and store water with roots.,Beavers build a new dam and lodge.,Plants get more sunshine and water.,A
Several dinosaur bones are discovered buried in volcanic ash. The type of dinosaur can best be identified by,knowing the location where the fossils were found.,establishing an inventory of bones collected.,comparing to characteristics of known dinosaurs.,knowing the absolute age of the fossils.,C
Which tool should be used to compare the growth of an algal colony growing in a petri dish?,a scale,a ruler,a hand lens,a balance scale,C
Life is more likely to be found on a planet whose atmosphere contains abundant,neon.,oxygen.,hydrogen.,sulfur dioxide.,B
The theory of spontaneous generation was eventually disproved scientifically by,arguments in philosophy.,chemical analysis of material.,examining models of the process.,conducting a controlled experiment.,D
"When a hammer strikes a nail, the nail",exerts balanced forces that helps it from moving.,exerts a force equal to the weight of the hammer.,exerts an unbalanced force that changes its velocity.,exerts an equal and opposite force back on the hammer.,D
