Reproduction produces what?,energy,younglings,flames,water,B
Magma piled on the Pacific bottom tho form,Honolulu,los angelos,kansas,texas,A
Liz's 72 Mustang stopped on the highway because it had run out of fuel. What does she need?,an available electrical outlet,A product derived from oil,a clean solar panel,a new set of spark plugs,B
Which of the following animals would be most likely to be in disguise?,a chameleon,a dog,a bird,a cat,A
"If a new predator begins eating prey, what will happen to the preys population?",heightening,lessening,abundance,growth,B
"Someone is driving at night. The day was warm, but now the night is cool, and there is a lot of mist that is difficult to see through. The mist is prevalent because",humidity from the day condensed as night progressed,warm air is usually found in daytime,it is always misty at night,the cool air makes everything feel warm,A
Which object would have more tightly packed matter,gold,gas,wood,water,A
Using mirrors to focus collected light from heavenly bodies allows,detailed observation,foregone conclusions,radiation experiments,celestial music,A
Puerto Rico experienced many landslides due to Hurricane Maria in,2017,2015,2012,2009,A
As a liquid's temperatures get hotter,ice cream will deliquesce faster when the liquid is poured over it,rocks will melt faster when the liquid is poured over it,the liquid will harden as it's poured,the liquid will cool down anything it touches,A
"If a being is moving regularly, then that being is",hardly healthy,probably strong,about to die,making little motion,B
A boy wants to collect clams for supper and must therefore spend time,in lake shallows,in desert sands,in rocky hills,in sea depths,D
"A person wants to turn on an MP3 player, so they complete a circuit by",pressing a button,singing to it,making a face,crossing their fingers,A
a force acting on an object in the opposite direction that the object is moving can cause that object 's speed to decrease in what motion?,frontward,backward,downward,upward,A
Which would likeliest eat a sardine?,a plant,a tree,a canary,a tunafish,D
Explosions can cause harm to what?,clouds,radio waves,ground crawlers,airflow,C
Asking a blind person to look at something is rude because they are,unable to speak,unable to eat,unable to see,unable to live,C
who would see better through an underground tunnel?,a boy with a pen,a man with a stick,a man with a spoon,a man with a candle and match,D
"If a thing experiences a burning combustion, then it is",damaged,fine,great,safe,A
"Which converts sunlight, water, and carbon dioxide to grow?",a thing that flowers,a thing that goes around the Earth,a thing that flies in the sky,a thing that lives in caves,A
Nearly all prehistoric bones are found in,granite,shale,trees,marble,B
"A person feeds their cows corn. They grow an acre of corn each year for the herd. They add another thirty cows to their herd, so they",burn the corn,grow less corn,plant several acres,remove some cows,C
"Which of the following, when plugged into an outlet, completes a circuit?",gold,glass,plastic,rubber,A
Water is a recyclable,commodity,lubricant,revenue,treasure,A
Why would happen if the screw was loose on a bicycle's tire?,it would need to be repaired,you could tape it,it might fall off,it might get flat,C
Where would a polar bear enjoy living,in a small cage,in a reef in the ocean,in a tropical environment,much closer to one of the earth's poles than to the equator,D
Two wheeled conveyances are held together by,helically ridged pins,tape,glue,gum,A
What might have more radiation?,cats,grass,water,cigarettes,D
An example of reproduction is,sleeping,mestrual vessel releasing,skipping,snacking,B
To avoid predators what is a good survival strategy?,loud noises and movements,having brightly colored plumage,looking the same as leaves,resting in open spaces,C
The back and forth on daily routine in the sky happens how often?,one time during the single rotation,one cycle of the sun,during the winter solstice,springtime when the moon is at apex,A
An element from the periodic table is used to transfer,light,sound,air,voltage,D
Altering the physical structure of an object destructively might involve,building on top of the item,getting it broken to pieces,none of these,producing a better quality version,B
When light enters the eye through the pupil the light falls on the what?,brain,optic disk,retina diagram,nose,B
Octopuses excrete an ink as defense when,They're in danger,they are flying,cooking,never,A
When the moon is full is has a different,size,weight,distance,appearance,D
"As bacterial resistance to antibiotics rises, the ability of medical professionals to",prescribe anti-anxiety and sleep aids will increase,treat non-bacterial infections in humans will decrease,treat bacterial-related conditions in humans will decrease,treat problems of the digestive system in humans will increase,C
a toaster converts electricity into radiant waves for,browning bagels,roasting meats,toasting corn,burning cheese,A
You're most likely to encounter magma at,top of iceberg,a cloud,a space station,an island,D
"A lone fox is searching for its next meal in a meadow that used to be bountiful with food. This season, though, rabbits have all been eaten up and the field is dry and barren. The fox may",fly,say something,hibernate,starve,D
A skunk wards off predators with,a noxious spray,bad taste,a powerful nose,smelling good,A
With a ruler I can measure,feelings,love,air,a phone,D
Microscopes,make tiny atoms look smaller,enhance the size of amoebas for easier viewing,make magnifying things much more difficult,make huge samples look minuscule,B
When would a habitat be considered destroyed?,all trees have been razed,the lake is overflooded,the desert experiences high winds,the tundra's average temperature increases slightly,A
Polar bears are best suited for,colder places,hotter regions,Jupiter's polar caps,northern desert regions,A
Carbonic acid dissolves what to form caverns?,air,water,grass,sediment,D
"A species' habitat is those places where it can find food, shelter, protection and",predators to escape,rivers to cross,mountains to climb,mates for reproduction,D
